,VTI,VEA,VWO,BND,EMB
6/14/13,-0.00567514,-0.01175838,-0.01436706,0.001097208,0.005652706
6/17/13,0.007015505,0.01433204,0.007036913,-0.000730701,-0.00623572
6/18/13,0.007556965,0.006131788,0.002246073,-0.000853031,-0.01210785
6/19/13,-0.01277398,-0.01828305,-0.03187248,-0.005854321,-0.01171943
6/20/13,-0.02481002,-0.03724699,-0.04346714,-0.009078708,-0.02914819
6/21/13,0.002556288,0.003364249,0.0177467,-0.004085604,-0.01622376
6/24/13,-0.0127975,-0.01690421,-0.02229851,-0.004848327,-0.01724955
6/25/13,0.01000995,0.01443418,0.0191781,0.002348481,0.02247077
6/26/13,0.009298843,0.004553211,0.02123658,0.003514515,0.01018677
6/27/13,0.007394843,0.0107649,0.01526712,0.003974164,0.019888
6/28/13,-0.005174492,-0.002242204,0.00583351,0.000494816,0.002746456
7/1/13,0.008346467,0.01011238,0.001675537,0.001692795,0.007120962
7/2/13,-0.001079702,-0.00500557,-0.01698404,0.000247425,0.004732836
7/3/13,0.001441128,-0.000279439,-0.007853383,-0.000741996,-0.00987405
7/5/13,0.01067274,0.004193394,-0.004749348,-0.01113716,-0.01994511
7/8/13,0.005339399,0.005289601,0.001590603,0.00450498,0.009802048
7/9/13,0.007081299,0.006092529,0.01191108,0.001121265,0.000739594
7/10/13,0.000468779,0.001926774,-0.009678235,-0.002488762,-0.01053117
7/11/13,0.01452498,0.02733514,0.04635502,0.006736443,0.01759875
7/12/13,0.000923702,-0.005482065,-0.01047585,-0.001363081,-0.008211425
7/15/13,0.0038066,0.005915602,0.01301016,0.002729882,0.01100835
7/16/13,-0.004481722,-0.001336521,0.001762773,0.001484999,0.007228483
7/17/13,0.003232211,0.003747307,0.008295672,0.002224148,0.008166737
7/18/13,0.005637992,0.005866699,-0.009723246,-0.001602728,0.005145179
7/19/13,0.001487383,-0.00106047,-0.004280009,0.002593221,0.001344634
7/22/13,0.002170712,0.005307876,0.01061952,0.000615783,-0.001521917
7/23/13,-0.001824027,0.001319938,0.01100822,-0.000246143,0.004214124
7/24/13,-0.003997242,-0.001054598,-0.01212575,-0.003201208,-0.009375027
7/25/13,0.003669301,0.001055712,0.006763539,-0.000370538,0.000901362
7/26/13,0.000114271,-0.005536491,-0.003234567,0.000741351,-0.003511926
7/29/13,-0.00342704,-0.008748722,-0.01248128,-0.000123404,-0.003705075
7/30/13,0.001031682,-0.000267406,-0.006825087,-0.000617474,-0.00145128
7/31/13,0.001030532,0.001872651,-0.005853895,0.001112027,-0.007539234
8/1/13,0.01269733,0.01388519,0.01843311,-0.004863744,-0.002334222
8/2/13,0.000451835,0.007900954,0.000502777,0.003231446,0.01252879
8/5/13,0.000112929,-0.001045229,-0.00753767,0.00037164,-0.007187707
8/6/13,-0.006547774,-0.002092546,-0.01240511,-0.000619233,0.000274916
8/7/13,-0.003977255,-0.005766742,-0.01153543,0.001487023,-0.002382063
8/8/13,0.004107252,0.008963885,0.02230282,0.000494938,0.001561192
8/9/13,-0.00249973,0.000522615,0.004058946,0.001236686,0.006601882
8/12/13,-0.000683421,-0.001567025,0.008084883,-0.001852786,-0.000455415
8/13/13,0.002165677,0.00758569,0.004010021,-0.003464903,-0.008201964
8/14/13,-0.005232019,0.000259562,0.002970531,-0.000496721,-0.001653958
8/15/13,-0.01486389,-0.008564703,-0.01167281,-0.003602944,-0.002485083
8/16/13,-0.003249842,0.001832453,-0.01082851,-0.002618443,-0.005812855
8/19/13,-0.006753542,-0.007055147,-0.01960286,-0.002875306,-0.00872392
8/20/13,0.006565036,-0.001578984,-0.001298344,0.002883597,-0.003276833
8/21/13,-0.005823433,-0.01186075,-0.02210085,-0.003875454,-0.003193653
8/22/13,0.008903492,0.01040276,0.01621911,0.001004039,0.001413437
8/23/13,0.00418022,0.008711669,0.01177386,0.002883597,0.005551934
8/26/13,-0.002543955,-0.00654279,-0.0118955,0.001750211,0.00177805
8/27/13,-0.01773706,-0.01685984,-0.02590939,0.002496001,-0.004110252
8/28/13,0.003658652,-0.001071836,-0.000806088,-0.001742803,-0.006190823
8/29/13,0.002704559,0,0.005915602,0.000997558,0.00075509
8/30/13,-0.005863727,-0.01153434,0.008286591,-0.001370288,0.001226114
9/3/13,0.005072553,0.01872463,0.005832381,-0.002228145,-0.007432592
9/4/13,0.008920213,0.00905701,0.01555087,-0.001252957,9.53E-05
9/5/13,0.001163314,-0.000264048,0.01349599,-0.006899955,0.001334344
9/6/13,0.000813383,0.00580938,0.01357241,0.003789735,0.008661753
9/9/13,0.01126206,0.01417697,0.02943398,0.002517047,-0.001038035
9/10/13,0.007807122,0.01087233,0.00773107,-0.002134142,-0.004723219
9/11/13,0.002620225,0.002816917,0.001339511,0.002767659,0.006074406
9/12/13,-0.003067882,-0.004851854,-0.01301228,-0.000250867,0.005282996
9/13/13,0.002051519,0.003592491,0.007269545,0.001631287,-0.001595328
9/16/13,0.005800752,0.008949079,0.01113154,0.0012528,0.01043332
9/17/13,0.005314952,0.000506854,-0.000725928,0.000875872,0.005395366
9/18/13,0.01169855,0.02634248,0.04043588,0.008000993,0.02366764
9/19/13,-0.001556586,-0.004442258,-0.00407268,-0.001116164,-0.004772319
9/20/13,-0.006681582,-0.008180511,-0.02371771,-0.000124188,-0.001634732
9/23/13,-0.004495451,0.000599866,0.005026369,0.000745034,-0.001637408
9/24/13,-0.001584241,-0.002006471,-0.009965204,0.002109515,0.000182202
9/25/13,-0.001813484,0.00050265,-0.005942249,0.00210498,-0.00109315
9/26/13,0.003860611,0.00376784,0.002805852,-0.001482797,0.00164159
9/27/13,-0.003958897,-0.002001952,-0.01423355,0.000247547,-0.006464527
9/30/13,-0.004655872,-0.007522549,-0.009379269,0.000618526,-0.000843135
10/1/13,0.008670874,0.005811004,0.0198082,-0.001207352,0.001418939
10/2/13,-0.001696658,-0.001004796,0.00317618,0.001116441,-0.002298851
10/3/13,-0.00849762,-0.006286145,-0.002679021,0.000495674,-0.000552973
10/4/13,0.007313443,0.002783416,0.01343099,-0.001114644,0.002582062
10/7/13,-0.008962007,-0.0100934,-0.008915637,0.000743925,0.004139045
10/8/13,-0.01327843,-0.006627538,-0.009482115,-0.000371686,0.002564796
10/9/13,-0.000696027,0.003335829,0.007854681,-0.00061977,-0.000730874
10/10/13,0.02252151,0.01854226,0.02240619,0.0002481,0.001645792
10/11/13,0.007039,0.005649679,0.004049595,0.000371963,0.002464597
10/14/13,0.004396837,0.002996228,0.006405614,-0.001983189,0.00118373
10/15/13,-0.007632649,-0.005227759,-0.01202259,-0.000248344,-0.000363741
10/16/13,0.01402554,0.008508513,0.007158178,0.004223557,0.004913049
10/17/13,0.007361919,0.01215885,0.006870432,0.003463711,0.008420102
10/18/13,0.007086695,0.005883743,-0.000117672,0.001109422,0.000628476
10/21/13,-0.000549702,0.001462378,0.000470654,-0.001231357,-0.002063667
10/22/13,0.005720535,0.009491346,0.00929085,0.00320555,0.001978072
10/23/13,-0.004703569,-0.01084862,-0.02202283,0.000491593,0.002889435
10/24/13,0.00384656,0.006824338,-0.002144648,0,-0.00091263
10/25/13,0.003612895,-0.002662808,0.005850721,0.00110547,-8.96E-05
10/28/13,0.000763605,-0.001577729,0.002849068,-0.000858892,0.000626957
10/29/13,0.005014161,0.001823283,0.002840884,0.000675431,-0.003848911
10/30/13,-0.00585676,-0.00218394,-0.005075546,-0.001043126,-0.002965242
10/31/13,-0.003000235,-0.006566159,-0.006643701,0,0.003514775
11/1/13,0.001367839,-0.004895886,-0.000477737,-0.002694024,-0.00532448
11/4/13,0.004535033,0.004428051,0.006547933,0.000617322,-0.00018126
11/5/13,-0.002882778,-0.008572184,-0.01991977,-0.002961203,-0.005167721
11/6/13,0.002618349,0.009634373,0.003633758,0.001732451,-0.000729079
11/7/13,-0.01327531,-0.01688277,-0.01737874,0.001976574,-0.002371201
11/8/13,0.01334362,0.005973068,-0.003438944,-0.006534321,-0.007678913
11/11/13,0.000652928,0.001113359,-0.0048065,-0.000868698,-0.005803822
11/12/13,-0.00152256,-0.002100558,-0.006811183,-0.000496844,-0.006578939
11/13/13,0.008495794,0.002600286,0.003990021,0.002733953,0.003917528
11/14/13,0.00475216,0.004816591,0.01651766,0.002850362,0.006708168
11/15/13,0.00440722,0.009095352,0.01673797,0.000370721,0.005057629
11/18/13,-0.00470893,0.000730879,0.009853397,0.001853015,0.004958686
11/19/13,-0.00290319,-0.002921196,-0.009519313,-0.001972824,-0.007858193
11/20/13,-0.003127369,-0.006835908,-0.012494,-0.002718078,-0.002762968
11/21/13,0.008978734,0.005899652,-0.000243268,0,-0.001108193
11/22/13,0.00493199,0.002932619,0.006327533,0.002229934,0.00212644
11/25/13,-0.001066959,-0.002924043,-0.0120919,0.000741626,0.008118805
11/26/13,0.000961273,-0.000244338,0.000734458,0.000123544,-0.001372691
11/27/13,0.002880886,0.003422131,0.006360037,-0.000370493,-0.003482449
11/29/13,-0.001383097,0.00170523,0.008264466,0.000494205,-0.000643735
12/2/13,-0.002130801,-0.006809309,-0.01880421,-0.003762476,-0.009248119
12/3/13,-0.003843696,-0.008080359,-0.003685541,0.000993812,0.003263085
12/4/13,-0.001393407,-0.005677599,0.000246662,-0.001489237,-0.006319118
12/5/13,-0.002897893,-0.005461704,-0.003205154,-0.001739987,0.00439541
12/6/13,0.01033368,0.0122316,0.02226073,0.001494058,0.004283045
12/9/13,0.002237365,0.000246662,0.000120911,0.000994458,0.002781412
12/10/13,-0.003295392,-0.003205154,0.002056347,0.002111349,0.004067999
12/11/13,-0.01237205,-0.008162301,-0.02027997,-0.001735028,-0.004788183
12/12/13,-0.001835833,-0.007481278,-0.00887138,-0.00260716,0.001572892
12/13/13,0.000324557,-0.001005048,0.002983564,0.001120288,0.000923773
12/16/13,0.007030084,0.007293786,0.004957877,0.00037298,0.00147673
12/17/13,-0.003007183,-0.003745261,-0.0066601,0.001864299,0.002672573
12/18/13,0.01615857,0.01478697,0.01638937,-0.000372147,-0.000183863
12/19/13,-0.001378192,-0.00049396,-0.01661374,-0.001861523,-0.001746667
12/20/13,0.006624256,0.005263158,-0.002086937,0.001864995,0.002210199
12/23/13,0.005936579,0.009883808,0.007259096,-0.001240984,0.002756551
12/24/13,0.002740037,0.00171274,0.005218665,-0.002094603,-0.000183237
12/26/13,0.004729343,0.005862278,-0.006427741,-0.001498723,-0.001494536
12/27/13,-0.00062759,0.005099541,0.01194326,0,-0.0011978
12/30/13,0.000313992,0.005315323,0.00368826,0.001626077,-0.000184541
12/31/13,0.003662221,0.001682281,0.007839287,-0.00037461,-0.002029836
1/2/14,-0.00875726,-0.01679464,-0.0350024,0.00087445,0.00018488
1/3/14,-0.000210394,0.000244074,-0.001259427,0.000124744,0.000924371
1/6/14,-0.002629918,-0.00195174,-0.009583886,0.000873577,0.003971189
1/7/14,0.006433927,0.005866577,0.004074353,0.001246959,0.001287824
1/8/14,0.000733596,-0.000243065,-0.00177529,-0.003237884,-0.005512159
1/9/14,0.000837803,-0.001215344,-0.006351626,0.001874082,0.000739047
1/10/14,0.002825119,0.009004598,0.01943233,0.004863441,0.004246276
1/13/14,-0.0126252,-0.008441835,-0.01254076,0.001365111,0.000827248
1/14/14,0.01099018,0.00754319,0.01117609,-0.001487207,0.000918498
1/15/14,0.005017282,0.004826105,-0.000251247,-0.000620616,0.000183489
1/16/14,-0.000728026,-0.001681876,-0.005527573,0.002235473,0.000917417
1/17/14,-0.003850986,-0.002406702,-0.003537221,0.001115291,0.000550002
1/21/14,0.00334343,0.004101282,-0.003042569,0,-0.00210703
1/22/14,0.001874417,0.000961098,0.01271618,-0.00173288,-0.003029485
1/23/14,-0.008626981,-0.007441224,-0.02285283,0.002727852,-0.004235719
1/24/14,-0.0215978,-0.02756951,-0.02441534,0.002596749,-0.005455857
1/27/14,-0.006429473,-0.004725159,-0.00658588,-0.001850043,-0.001115786
1/28/14,0.00701037,0.009994945,0.006629542,0.000864941,0.005584095
1/29/14,-0.01028167,-0.0118753,-0.01765011,0.002222226,-0.002590946
1/30/14,0.01168698,0.005257959,0.01045855,0,-0.001948947
1/31/14,-0.006524769,-0.0159403,-0.00026545,0.001355021,-0.002417725
2/3/14,-0.02347115,-0.01923559,-0.02654633,0.003214914,-0.001571619
2/4/14,0.007607524,0.01032262,0.02317978,-0.00159741,0.006654785
2/5/14,-0.00153189,0.001021637,-0.003464847,-0.002092285,0.002979513
2/6/14,0.01216439,0.01964788,0.01979143,-0.00036999,0.00194949
2/7/14,0.01288439,0.01101107,0.00393385,0.001233787,0.00620771
2/10/14,0.001175848,-0.004455453,-0.01123303,0.000616087,-0.001657461
2/11/14,0.0114243,0.01640974,0.02113614,-0.002093574,0.000645635
2/12/14,0.001372292,0.002446146,-0.001552429,-0.001727748,-9.21E-05
2/13/14,0.006114293,0.001708143,0.001036562,0.002472456,-9.22E-05
2/14/14,0.004819772,0.004384904,0.01216664,-0.000369944,0.000553126
2/18/14,0.002919695,0.008246426,-0.008439847,0.001357027,9.22E-05
2/19/14,-0.006654184,-0.007697852,-0.004384885,-0.000862384,-0.001381993
2/20/14,0.006698758,0.003636401,0.005181367,-0.000123331,-0.001383906
2/21/14,-0.000831793,0.002415422,0.006958775,0.000739983,0.004434621
2/24/14,0.005723237,0.008433698,-0.001023827,-0.00024651,0.005886676
2/25/14,-0.000413874,-0.001911542,-0.01255439,0.001972189,0.000914397
2/26/14,0.001035074,-0.003112307,-0.002594766,0.002091256,-9.14E-05
2/27/14,0.00527352,0.004082661,0.01977113,0.001227578,0.004659682
2/28/14,0.001851474,0.001195868,-0.007908198,-0.000735625,0.005274662
3/3/14,-0.007289518,-0.02030583,-0.01748522,0.002111374,-0.008948282
3/4/14,0.01572031,0.01975131,0.01648786,-0.003435568,0.006598182
3/5/14,0.000203689,-0.002152084,0.003089571,0.001354354,0.001092523
3/6/14,0.001832437,0.01126291,0.01386039,-0.002459173,-0.002000739
3/7/14,-0.000304912,-0.005213299,-0.01392403,-0.002958189,-0.001731318
3/10/14,-0.000711524,-0.006669814,-0.005904994,0.000618161,-0.002008226
3/11/14,-0.005594501,-0.006954458,-0.01162192,-0.000123575,-0.001920782
3/12/14,0.000716036,-0.004346784,0.003919459,0.002100558,0.000183254
3/13/14,-0.0115507,-0.01770554,-0.01717855,0.002959283,-0.001924126
3/14/14,-0.001240901,-0.002469098,0.006620763,-0.000614648,0.002111478
3/17/14,0.007972631,0.01212866,0.01078663,-0.001353187,0.001099259
3/18/14,0.008525956,0.006358575,0.01535659,0.001108602,0.002928255
3/19/14,-0.005703785,-0.01239373,-0.01973844,-0.004675739,-0.000912395
3/20/14,0.005019441,-0.003937004,0.004707021,-0.000865369,-0.000639267
3/21/14,-0.003669357,-0.001729241,0.005986553,0.002845872,-0.001370753
3/24/14,-0.005831199,0.001732237,0.008796899,0.000123313,0.003660336
3/25/14,0.003529514,0.0113389,0.0155168,-0.000246689,0.002644064
3/26/14,-0.008341891,0.000246905,0.000253186,0.002714724,0.002909882
3/27/14,-0.002077106,0.005676198,0.01164555,0.000984423,0.006890943
3/28/14,0.004474975,0.007116587,0.008008,-0.001844036,-0.000540344
3/31/14,0.009842567,0.005604277,0.007447941,0,0.003874226
4/1/14,0.007797293,0.007269184,0.009610631,-0.001111329,0.005702478
4/2/14,0.003155834,0.001683899,0.00366116,-0.001977551,-0.005285285
4/3/14,-0.002740047,-0.003362137,-0.005836524,0.000866869,-0.000990639
4/4/14,-0.01373765,-0.002650617,-0.001712321,0.002969536,0.006039829
4/7/14,-0.01196859,-0.004590448,0.005390772,0.0018505,-0.002419325
4/8/14,0.004385946,-0.000728218,0.009261542,0.000738795,0.004670769
4/9/14,0.01195676,0.01384512,0.007969134,-0.000246052,0.00071526
4/10/14,-0.02198705,-0.01796838,-0.00958317,0.003076923,0.004735091
4/11/14,-0.009875013,-0.005611206,-0.000483804,0.000613534,-0.001600572
4/14/14,0.006790444,0.00564287,-0.001452115,-0.00012265,-0.001959398
4/15/14,0.006850053,-0.004879257,-0.01478422,0.000490568,-0.003480273
4/16/14,0.01046682,0.01323856,0.01033206,-0.000612933,0.002865583
4/17/14,0.001968121,0.003629269,0.01193089,-0.002575728,0.001071549
4/21/14,0.004031835,0.001687553,-0.006496642,0.000245901,0.001783935
4/22/14,0.00514827,0.004091504,-0.003390637,0,-0.000979437
4/23/14,-0.002560951,-0.00263664,-0.005346323,0.001536759,-0.001247766
4/24/14,0.001335085,-0.000240378,0,0.000306899,-0.000981623
4/25/14,-0.009743558,-0.004807619,-0.01148305,0.000368128,-0.003572969
4/28/14,0.00145002,0.002898525,0.00296596,-0.001103979,0.000358523
4/29/14,0.004964275,0.006502901,0.009610631,0.000491231,0.003943027
4/30/14,0.003704854,0.003110726,-0.000732306,0.002209406,0.00124966
5/1/14,0.000307585,0.003339771,0.000732843,0.002429144,-0.000218444
5/2/14,-0.000819949,-0.001426566,0.006590199,0.001102044,0.002326989
5/5/14,0.001641322,-0.001190458,-0.004364702,-0.001100831,0.000357183
5/6/14,-0.009217549,-0.001430307,0.003896733,0.000979574,0.003213431
5/7/14,0.004651691,0.000954904,0.006307577,0.000489308,0.008007843
5/8/14,-0.002675194,-0.000238544,-0.002651895,0.000489069,0.004236876
5/9/14,0.002475992,-0.00143124,-0.000725134,-0.001222027,-0.00193367
5/12/14,0.01132035,0.007644522,0.01620702,-0.000978855,-0.000880723
5/13/14,-0.000610538,0.001422508,0.004284702,0.001837128,0.000352586
5/14/14,-0.005498431,-0.001420487,0.006636705,0.002567226,0.005110599
5/15/14,-0.009214719,-0.004504472,-0.008947517,0.001829064,-0.000788957
5/16/14,0.004236888,0.001667056,0.01235449,0,-0.000965087
5/19/14,0.004630551,-0.001664282,0.000375472,-0.000365219,0.001931971
5/20/14,-0.007477166,-0.006668316,-0.008351686,0.000487044,0.000350608
5/21/14,0.007739938,0.008151527,0.007097214,-0.000851889,-0.000700904
5/22/14,0.003379435,0.002378176,0.007751981,-0.000608958,0.00175359
5/23/14,0.005205088,0.002372443,0,0.000974945,0.000437664
5/27/14,0.00659967,0.006153807,-0.008158561,0.000974088,0.001312283
5/28/14,-0.001109548,-0.00305804,0.003760278,0.003284324,0.005155124
5/29/14,0.005351902,0.006606861,0.001170668,-0.000848687,0.004259369
5/30/14,0.000200927,0,-0.01286247,-0.000970778,0.000865563
6/2/14,0.001205012,0.001640874,0.004975103,-0.002446907,0.00017304
6/3/14,-0.000401136,-0.002106252,0.005657748,-0.002440475,-0.007289104
6/4/14,0.002107155,0.000469054,-0.005625919,0.00012235,-0.000611886
6/5/14,0.008110519,0.006797959,0.0113155,0.001100738,0.002536525
6/6/14,0.005164845,0.005122175,0.01072259,-0.000122201,0.008200967
6/9/14,0.001679899,-0.001158194,0.006226948,-0.000855324,-0.000432636
6/10/14,-0.000197339,-0.001855242,0.00389636,-0.001956659,-0.003722624
6/11/14,-0.003354675,-0.004646858,-0.003424605,0.000367587,-0.003388942
6/12/14,-0.007128019,0.000233388,-0.004581919,0.002572257,-0.001133533
6/13/14,0.003290476,-0.000233333,0.00368239,-0.000244308,0.00209502
6/16/14,0.000795013,0.000700252,-0.006420518,-0.000244461,-0.005749161
6/17/14,0.003574981,-0.001166299,0.000692333,-0.002322391,-0.003241657
6/18/14,0.007421334,0.008640797,0.01153137,0.002572888,0.007383352
6/19/14,0.001178693,0.004862304,-0.006155961,-0.000855428,-0.001745022
6/20/14,0.002354536,-0.002073736,0.000458831,0.00061149,0.001748072
6/23/14,-0.000293616,-0.002539843,-0.004586122,-0.000366688,0.002268582
6/24/14,-0.006961002,-0.005717642,-0.001428231,0.001834208,0.003830372
6/25/14,0.005058895,0.000942529,0.004192879,0.001342617,0.002341551
6/26/14,-0.000590993,-0.000470821,-0.00046394,0.001340817,-0.00025955
6/27/14,0.002661189,0.001884169,0.002552811,0,6.92E-05
6/30/14,0.000393132,0.001175346,-0.001620363,0.000852096,-0.002492273
7/1/14,0.007173071,0.008922307,0.009042416,-0.00191874,-0.001032607
7/2/14,-0.000585342,0.001163585,0.005974226,-0.002686546,-0.00156863
7/3/14,0.005271387,0.001627143,0.00525353,-0.001224421,-0.000698279
7/7/14,-0.005243745,-0.007658432,0.002044993,0.001225922,0.001572192
7/8/14,-0.007614201,-0.01005605,-0.004308359,0.001836678,0.006453349
7/9/14,0.004328101,0.003779821,0.005921164,0.000977779,0.003205919
7/10/14,-0.004407414,-0.01176747,-0.006112671,0.000244159,-0.002936572
7/11/14,0.000885355,0.001190741,0.001822278,0.001464877,0.000952881
7/14/14,0.004816252,0.007136043,0.00773079,-0.001462735,-0.001990509
7/15/14,-0.002543306,-0.003070408,-0.001353822,-0.000732392,-0.001127274
7/16/14,0.002549791,0.007344264,0.003163199,0.000366464,-0.000781352
7/17/14,-0.0115426,-0.0131703,-0.01914419,0.002686546,-0.002172024
7/18/14,0.0107867,0.008341332,0.01561424,0,0.003569906
7/21/14,-0.002349695,-0.00401801,0.003617451,0,0.002255722
7/22/14,0.005103009,0.005220722,0.01036267,0.001339674,0.001558174
7/23/14,0.002343346,0.002124649,0.000223013,-0.000486511,0.005272261
7/24/14,0.000194785,0.001648992,0.004904173,-0.00194699,-0.001461596
7/25/14,-0.005259066,-0.003527788,-0.003992908,0.001828841,-0.001377614
7/28/14,-0.000293703,0.000472043,0.005345164,-0.000243357,-0.003535124
7/29/14,-0.00362357,-0.00094364,-0.00908285,0.000852096,-0.001124836
7/30/14,0.000688025,-0.000944442,-0.005141953,-0.003770342,-0.000433152
7/31/14,-0.02033199,-0.01725359,-0.01752806,-0.001098815,-0.007019651
8/1/14,-0.002506517,-0.005531586,0.005946897,0.003319732,-0.007416879
8/4/14,0.006834861,0.003385809,0.01125509,0.001342781,0.00282361
8/5/14,-0.008785038,-0.01229217,-0.01495216,-0.00134098,-0.001231847
8/6/14,0.000201396,-0.002196197,-0.007076041,0.001098681,-0.001233366
8/7/14,-0.005236096,-0.008314995,-0.004597719,0.002194858,-0.001764175
8/8/14,0.01153962,0.00641189,0.01108544,-0.000730079,0.003534519
8/11/14,0.003602528,0.002450342,0.01439016,0.000487044,0.002025212
8/12/14,-0.001794798,0,0.000225137,-0.000851889,0.001318048
8/13/14,0.00709219,0.006844263,0.004277408,0.001827059,0.00263276
8/14/14,0.004364238,0.00461283,0.000672468,0.000972667,0.00542672
8/15/14,9.87E-05,-0.000483336,-0.001344031,0.001821955,0.001479918
8/18/14,0.008985916,0.005560917,0.01031851,-0.002061176,8.69E-05
8/19/14,0.004991213,0.002404387,0.005772609,-0.000121425,0.002868268
8/20/14,0.00233711,-0.003358105,-0.001545247,-0.001458114,-0.004766818
8/21/14,0.002234561,0.003850779,-0.000884389,0.001095112,0.001480433
8/22/14,-0.001454067,-0.004315519,-0.004425691,0,-8.70E-05
8/25/14,0.005242218,0.006742177,0.00844626,0.000364731,-0.000347864
8/26/14,0.001834812,-0.000239228,0.005510249,0.000485945,0.002783817
8/27/14,-0.000578346,0.002870788,0.005041638,0.001578879,0.006332987
8/28/14,-0.001060963,-0.00477092,-0.009160265,0.001333826,-0.002500008
8/29/14,0.002993121,-0.000719142,-0.00066033,0,-0.000691399
9/2/14,0.000770137,0.000959485,0.001982382,-0.003406298,-0.004495223
9/3/14,-0.001058105,0.006470176,0.01670693,0.001704815,0.001828942
9/4/14,-0.002118452,-0.004285722,-0.004324341,-0.001701913,-0.000173839
9/5/14,0.004631896,-0.00023908,0.009554885,-0.000365397,0.003564873
9/8/14,-0.002017088,-0.01004549,-0.01161542,-0.000730875,-0.006411349
9/9/14,-0.007026019,-0.003865664,-0.01218719,-0.001706685,-0.003051957
9/10/14,0.003780163,0.005821045,-0.004406274,-0.001831744,-0.000262388
9/11/14,0.001834709,-0.005546167,-0.007081206,-0.000734005,8.74E-05
9/12/14,-0.006457814,-0.001939908,-0.01359484,-0.001591543,-0.005511305
9/15/14,-0.002619366,-0.001457759,-0.004292784,0.000490414,-0.00211117
9/16/14,0.007100509,0.004136302,0.01270709,-0.000367677,0.001234127
9/17/14,0.001062397,-0.007269184,-0.009634782,-0.001226073,-0.002641337
9/18/14,0.00511335,0.006834239,0.002262409,0.000122786,0.000353115
9/19/14,-0.001919725,-0.003636401,-0.007449165,0.002086635,0.00150016
9/22/14,-0.009232609,-0.003406311,-0.01478284,0.001224871,0.00149798
9/23/14,-0.006439514,-0.009033177,-0.006463499,0.000489368,0.001143738
9/24/14,0.007800226,0.005469286,0.01547392,-0.000611341,0.001493964
9/25/14,-0.01567826,-0.0140394,-0.02311604,0.002447044,-0.001579504
9/26/14,0.008112383,0.003747228,0.006389032,-0.000976466,-0.002988191
9/29/14,-0.001766441,-0.008710763,-0.02139666,0.001221729,-0.004672063
9/30/14,-0.004718869,-0.002008582,0.002162426,-0.00024401,-0.000531443
10/1/14,-0.01313704,-0.01232709,-0.01918004,0.004286261,0.00593913
10/2/14,0.000500405,-0.01095253,0.006110976,-0.000730701,-0.003624114
10/3/14,0.01120451,0.001287644,0.00826045,-0.000609255,0.001330745
10/6/14,-0.001978676,0.00565837,0.01783137,0.002316727,0.002037705
10/7/14,-0.01546389,-0.01611246,-0.009706436,0.002554826,8.84E-05
10/8/14,0.01661298,0.01533663,0.01530001,0.002669501,0.003978401
10/9/14,-0.0206002,-0.0268818,-0.01389216,-0.001573245,-8.80E-05
10/10/14,-0.01243802,-0.01499605,-0.02268388,0.000848481,-0.002994311
10/13/14,-0.01597384,-0.0005342,0.01221598,0.002906599,-0.001324985
10/14/14,0.00312178,0.001603457,0.004586015,0.001328349,0.00247655
10/15/14,-0.005601669,-0.005602964,-0.01393556,0.002291395,8.82E-05
10/16/14,0.002190685,-0.008049349,-0.00999025,-0.001684507,8.82E-05
10/17/14,0.01092956,0.01622933,0.01279844,-0.000723124,0.005292859
10/20/14,0.009987578,0.008517426,0.00072901,0.000844285,0.002193752
10/21/14,0.01977778,0.01082079,0.004613857,-0.001446165,-0.00218895
10/22/14,-0.007797649,-0.007049621,-0.007976747,-0.000241423,0.002105983
10/23/14,0.01209065,0.01051805,0.000974681,-0.003017866,-0.001401016
10/24/14,0.006968687,0.00416341,0.009493656,0.000847649,0.000438403
10/27/14,-0.001384077,-0.003109586,-0.01036895,-0.00036301,0.001928313
10/28/14,0.01296899,0.01221724,0.02095518,-0.000605052,0.002274535
10/29/14,-0.001466004,-0.005906511,-0.001909352,-0.001695318,-0.002705748
10/30/14,0.006166242,0.006974954,0.01147775,0.000727772,0.002187992
10/31/14,0.01186764,0.01616216,0.008037829,-0.001696962,0.00148457
11/3/14,0.000576862,-0.007068891,-0.006801147,-0.000453729,-0.004145442
11/4/14,-0.003651085,-0.006356471,0.000944532,-0.000243509,-0.002460513
11/5/14,0.004725222,0.000255842,-0.005897617,0.001217656,-0.000616629
11/6/14,0.004894851,-0.004093115,-0.01423822,-0.002310622,-0.000705105
11/7/14,0.000764105,0.000256828,0.00649977,0.003412954,0.001675883
11/10/14,0.003054015,0.004622504,0.000717503,-0.00206509,-0.001232823
11/11/14,0.00095146,0.005879334,0.001673033,0.000486925,-0.000528986
11/12/14,-0.000190082,-0.008386227,-0.002863253,-0.000121695,0.000352866
11/13/14,-0.000190118,0.004100457,-0.002392972,0.000730075,-0.000529146
11/14/14,9.50E-05,0.001531429,0.01055415,0.000243243,-0.000794039
11/17/14,-9.50E-05,-0.004332365,-0.01258017,0,-0.002913923
11/18/14,0.005895731,0.01074999,0.005048147,0.00145873,0.001948293
11/19/14,-0.002552436,-0.003291999,0.00191337,-0.002549151,0.0006187
11/20/14,0.002843289,-0.00508132,-0.001671036,0.001216971,0.003003303
11/21/14,0.005292554,0.008427013,0.03084651,0.002187922,0.004051071
11/24/14,0.003666441,0.00481131,-0.007654879,0.000121312,0.000175394
11/25/14,-0.000187376,0.002268149,-0.006545086,0.001819082,0.000263078
